,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview
63,64F1ojnPPiJiFZtYQtHB7r,245533,False,58,0.823,0.563,0,-10.134,0,0.0318,0.158,0.00033,0.0861,0.563,108.86,4,https://p.scdn.co/mp3-preview/87c16ecb6ef2618e8acd688d77b9f9f76d090ee2?cid=28588cda247f4f599396da1ad5712d00
64,10HlI5OL8VIdMh2CaymhbD,447440,False,5,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,4,
65,4blsgJTKfFehcYdPvPkNoM,218400,False,9,0.566,0.926,4,-7.099,1,0.0327,0.00182,0.122,0.281,0.963,146.271,4,
66,2WfaOiMkCvy7F5fcp2zZ8L,225280,False,83,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,https://p.scdn.co/mp3-preview/0f980d0fac59f77123d0272b78bce97f1374d9e9?cid=28588cda247f4f599396da1ad5712d00
67,3W5V3fnZGcWb1EPSspF7lW,268200,False,10,0.206,0.81,9,-6.492,1,0.0423,5.93e-05,0.0644,0.0855,0.155,163.552,4,
68,7HKxTNVlkHsfMLhigmhC0I,212226,False,66,0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,4,
69,1KSkVwl54ghzE1jSbsVNBr,212013,False,50,0.442,0.935,9,-6.903,1,0.0424,0.0524,0.000307,0.188,0.514,151.448,4,https://p.scdn.co/mp3-preview/67dcac3ab43f6382c55f8b8ffc6405c934f20f3b?cid=28588cda247f4f599396da1ad5712d00
70,6EPRKhUOdiFSQwGBRBbvsZ,165906,False,74,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,4,https://p.scdn.co/mp3-preview/cf51f8a8f917601f32cd5574b897daa68f53471b?cid=28588cda247f4f599396da1ad5712d00
71,0dqGfCMAGyDgpUAgLNOjWd,417226,False,63,0.256,0.929,7,-6.667,1,0.113,0.00311,0.201,0.11,0.278,113.47,4,https://p.scdn.co/mp3-preview/1ed11e779717e87b588b0a47c0e3a2b5a7717bfe?cid=28588cda247f4f599396da1ad5712d00
72,4RvWPyQ5RL0ao9LPZeSouE,251488,False,81,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4,
73,2hvOsGJc6qll4WzW8Ljqc3,185960,False,66,0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,4,https://p.scdn.co/mp3-preview/eedafab6270e0ccba501b7560198f9e2d0f53148?cid=28588cda247f4f599396da1ad5712d00
74,1kDWbI0qgA2a11idtF2xNx,220306,False,56,0.525,0.858,9,-4.927,0,0.0345,0.000466,0.878,0.166,0.669,145.492,4,https://p.scdn.co/mp3-preview/ae7969f84a1b34bae519be84ca660d6ce146a196?cid=28588cda247f4f599396da1ad5712d00
75,7dhM0KUBxuZV9z5iNodLyn,294773,False,53,0.68,0.741,11,-7.598,1,0.0494,0.134,0.204,0.0985,0.365,130.036,4,https://p.scdn.co/mp3-preview/b4c650cfaf8c836ca1608c27fddc7fbb1cf960ce?cid=28588cda247f4f599396da1ad5712d00
76,0F0MA0ns8oXwGw66B2BSXm,457133,False,19,0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,4,
77,2gQaQUhDCNGfBVXTvxAmXQ,393666,False,71,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4,
78,38Ngied9rBORlAbLYNCl4k,259906,False,70,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,4,https://p.scdn.co/mp3-preview/892275affb593ba3641ead6a4e87df2473c8e833?cid=28588cda247f4f599396da1ad5712d00
79,44hOGg1uFg1XJZGZYNwYmM,162506,False,12,0.569,0.402,0,-10.151,1,0.0433,0.438,0.0,0.134,0.696,144.635,4,
