,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview,Time Series,Sampling Rate,Log Mel,MFCC,Genre
395,2ptNHiOb6DbdWytP2Nsslu,281413,False,47,0.527,0.605,0,-6.117000000000001,0,0.0397,0.0987,0.903,0.0837,0.601,176.116,4,https://p.scdn.co/mp3-preview/b786c31fcd10fa6d7aeba386ee6156492595f1ab?cid=28588cda247f4f599396da1ad5712d00,"[-0.01361107  0.00495278  0.0494913  ...  0.01653624  0.06468925
  0.17066064]",22050,"[[ -0.26197734  -5.75676     -4.483699   ... -17.624147   -13.9517765
  -10.940268  ]
 [ -0.21831036  -5.3190155   -0.6758624  ... -14.977332   -11.284747
   -8.533655  ]
 [ -1.8541148   -7.478586     2.3965874  ... -11.247916   -10.434778
   -3.9729526 ]
 ...
 [-26.252783   -28.269224   -32.501747   ... -38.13378    -28.033653
  -22.967701  ]
 [-30.504057   -33.473774   -42.062393   ... -41.95036    -33.889725
  -26.029757  ]
 [-36.865288   -41.12509    -44.276062   ... -44.276062   -44.276062
  -30.375393  ]]","[[-0.23971306  0.818142   -1.0598719  ... -1.3123306  -0.9586539
  -2.533149  ]
 [-0.65542996  0.8320062  -0.9577129  ... -1.4727727  -1.3768114
  -2.06421   ]
 [-1.0342202   0.9927356  -0.3028595  ... -1.2255939  -1.0866534
  -0.29965293]
 ...
 [-0.32025716  0.02596819 -2.2199473  ... -0.5255824  -0.38018486
   0.68335426]
 [ 0.1996934  -0.22566278 -2.1729162  ...  0.04593465  0.02786276
   0.57943547]
 [ 0.11722714 -0.0953202  -1.2339847  ... -0.4095345   0.71163577
   0.36462143]]",Jazz
396,7wsOL6S0gabDU2OW95qlSq,245989,False,49,0.615,0.8170000000000001,0,-7.147,0,0.103,0.57,0.589,0.17,0.5529999999999999,80.223,4,https://p.scdn.co/mp3-preview/30a83c26d22e27e0833d563e795757d92803949b?cid=28588cda247f4f599396da1ad5712d00,"[ 0.04430683  0.07116104  0.05741526 ... -0.0761064  -0.00919495
 -0.05281859]",22050,"[[ 11.450034    7.699823    7.654595  ...  -5.3591676  -5.4565387
   -5.021698 ]
 [ 25.412233   26.520653   26.64869   ...   4.063164    3.182112
   -4.8899484]
 [ 29.401173   28.62998    25.52401   ...  11.768864    8.382815
    1.9028125]
 ...
 [-29.197886  -27.29698   -26.921452  ... -31.007072  -32.865356
  -30.520613 ]
 [-29.337599  -28.418886  -28.74156   ... -31.717266  -35.961143
  -38.91016  ]
 [-30.92715   -33.579315  -39.905087  ... -43.318455  -43.318455
  -42.712933 ]]","[[-0.44887152  0.20168696  2.1873925  ...  0.21002221  1.045458
  -0.2805982 ]
 [-0.432286    0.2711      1.972289   ...  0.32645583  1.1300756
  -0.15051411]
 [-0.6472352   0.5246626   1.0585351  ...  0.6530682   0.92615175
   0.17352945]
 ...
 [-0.2968202  -0.75269663 -1.8089067  ...  0.9678147  -1.0696455
  -2.0948634 ]
 [-0.78605586 -0.5259159  -2.0687723  ...  0.13472208 -0.9833777
  -2.03994   ]
 [-0.9770199  -0.4400605  -1.8346417  ... -0.0853248  -1.3397912
  -1.6777962 ]]",Jazz
397,26iTrELwsyYYDiZWnu2mFW,247653,False,47,0.633,0.731,2,-5.93,0,0.0317,0.477,0.28600000000000003,0.08,0.342,150.001,4,https://p.scdn.co/mp3-preview/d18f1d2069e0c842268492e809a5e2281c971590?cid=28588cda247f4f599396da1ad5712d00,"[ 0.15145688  0.308845    0.21896048 ... -0.03187027 -0.04347172
 -0.04154764]",22050,"[[ 18.92757   14.904169  10.566921 ...  20.280205  19.484236  14.051322]
 [ 25.811443  24.625622  22.503786 ...  21.016836  22.560759  15.967632]
 [ 17.31221   16.946562  16.404657 ...  20.238428  18.617846  19.992472]
 ...
 [-23.178688 -26.28298  -28.161198 ... -33.467667 -32.074184 -30.606527]
 [-22.519762 -23.381386 -25.771372 ... -26.016617 -27.944448 -26.717596]
 [-24.339035 -30.32378  -42.098717 ... -34.952225 -38.80739  -38.231804]]","[[ 1.3928661  -0.17529391 -0.47075376 ... -1.0743017  -0.7799424
  -0.74819636]
 [ 1.2353698  -0.16892542 -0.5483456  ... -0.66080326 -0.6111334
  -0.6624361 ]
 [ 1.0122911  -0.26559985 -0.63963616 ... -0.40499282 -0.54504275
  -0.05567873]
 ...
 [-4.817615    0.6540799   3.9942815  ...  0.75058264  1.0293465
   0.8171844 ]
 [-4.9761825   0.34995764  4.122253   ...  0.98286     0.42236397
   1.5961952 ]
 [-4.958947    0.03115293  3.986058   ...  1.3007075   0.58259714
   2.5954096 ]]",Jazz
398,3vkk18EK3VoKePPFGUQhcH,262640,False,46,0.81,0.639,7,-9.925,0,0.035,0.575,0.8,0.0989,0.871,102.001,4,https://p.scdn.co/mp3-preview/72e1e0f95ec0e468b34dde991fd0b06090b4c2f7?cid=28588cda247f4f599396da1ad5712d00,"[ 0.06732269  0.06317001  0.05780248 ... -0.26898435 -0.21849291
 -0.26232618]",22050,"[[ 15.135669  19.669025  21.308712 ...  26.124344  26.324848  23.0564  ]
 [ 28.056566  24.903822  23.035976 ...  28.16653   29.498205  27.143246]
 [ 26.501911  27.515669  27.806435 ...  22.783722  19.980835  18.32341 ]
 ...
 [-13.538607 -15.216059 -20.824123 ... -17.249304 -20.734837 -23.42929 ]
 [-20.581146 -23.718582 -26.253536 ... -24.749735 -27.404459 -26.895018]
 [-31.40242  -35.92528  -36.238438 ... -28.829418 -29.922894 -29.317293]]","[[ 1.2401837  -0.4094004  -0.06979357 ...  0.02064872  0.17158319
   2.0036564 ]
 [ 1.1759561  -0.3312597   0.09090196 ...  0.199423    0.25809208
   1.9976578 ]
 [ 0.91548216 -0.19310358  0.11561508 ... -0.09865965  0.20335554
   1.9341593 ]
 ...
 [ 0.20880689 -0.94756633  1.427707   ... -1.9973568  -2.0229146
  -0.17467684]
 [-0.1257414  -1.1570386   1.6478093  ... -2.0008411  -1.9711857
   0.17620009]
 [ 0.1695033  -0.54356986  0.28017417 ... -0.86396563 -0.34202573
   0.61043435]]",Jazz
399,40UbNyeFo1F7ETJ4zLi14e,247346,False,49,0.684,0.727,5,-8.807,0,0.0263,0.295,0.921,0.213,0.723,106.036,4,https://p.scdn.co/mp3-preview/ede190cd03f45eb132e092d39132371751a6ee5b?cid=28588cda247f4f599396da1ad5712d00,"[-0.09371763 -0.14610207 -0.10243265 ... -0.01443837 -0.00639607
  0.00864148]",22050,"[[ 21.755054   15.982608   11.939413  ...  -3.1318016  -3.7542703
   -7.317205 ]
 [ 26.264078   24.480541   25.27443   ...   2.0685318  -2.7824154
  -10.477295 ]
 [ 22.4415     25.817078   26.576107  ...  -4.3897905  -6.0487843
   -7.4825296]
 ...
 [-23.49934   -21.82337   -20.728958  ... -28.091503  -33.591324
  -31.817142 ]
 [-28.978668  -30.91541   -30.558521  ... -38.82865   -33.395683
  -32.806877 ]
 [-31.835558  -37.12671   -41.58848   ... -39.10787   -44.962383
  -44.962383 ]]","[[-0.5032173   0.16244164 -0.06553233 ...  1.1115446   1.54638
   0.92154086]
 [-0.47869658  0.31387612 -0.34635672 ... -0.02580762  0.90191334
   0.7736914 ]
 [-0.66917074  0.25059655 -0.37477162 ... -0.85572356  0.9868201
   0.6574754 ]
 ...
 [-1.681665   -1.1755753  -2.0063672  ...  0.9076396   0.25445965
  -1.5621442 ]
 [-2.106136   -0.36074483 -2.664375   ...  1.0889744   0.9694649
  -1.2475454 ]
 [-2.1222801  -0.4068284  -3.4361014  ...  0.73153335  0.9131282
  -1.7977673 ]]",Jazz
400,049VqBETqY4gIRJuOJyQuF,304266,False,50,0.532,0.387,3,-12.23,1,0.0291,0.8540000000000001,0.8590000000000001,0.121,0.305,76.075,4,https://p.scdn.co/mp3-preview/44b755b40cfb933b330b2ad055687cc7f27c5570?cid=28588cda247f4f599396da1ad5712d00,"[-2.54136485e-05 -3.77438194e-03 -1.42707145e-02 ... -2.05168560e-01
 -1.91221178e-01 -2.19850138e-01]",22050,"[[ 11.428309   17.38141    16.98449   ...  20.488947   14.912998
    6.7115173]
 [ 18.773777   23.00451    23.140938  ...  24.479845   17.490961
   12.104204 ]
 [ 18.754353   21.879377   24.606295  ...  13.369463    5.1581755
   10.121307 ]
 ...
 [-27.619835  -29.896519  -36.241684  ... -33.018105  -42.40553
  -41.65321  ]
 [-34.83278   -35.96874   -36.992294  ... -40.53309   -45.969517
  -38.48684  ]
 [-41.349586  -42.97612   -45.546486  ... -45.969517  -45.969517
  -37.877113 ]]","[[-0.20938212 -0.88992053  1.6736374  ...  2.6099606   0.91557443
   0.17234749]
 [-0.18185343 -0.713118    1.3802884  ...  2.2103431   0.97559285
   0.6361255 ]
 [-0.3023149  -0.4770791   0.7453058  ...  1.7798945   1.1841274
   0.92581046]
 ...
 [-1.2064394   0.30094972  2.3553948  ...  0.8691703   0.46595836
  -0.28952408]
 [-1.8353126   1.113824    1.4724774  ...  0.5053893   0.09282162
  -0.5910289 ]
 [-1.7582724   1.4934102   1.0544891  ... -0.05064183 -0.13084348
  -0.9224899 ]]",Jazz
401,0Of0fM7dwXt3xQfQ0GKVpu,271549,False,42,0.649,0.68,0,-7.9289999999999985,1,0.0759,0.4970000000000001,0.102,0.0877,0.6709999999999999,77.958,4,https://p.scdn.co/mp3-preview/66945525a8f29046bd8020d015541d0cf797f358?cid=28588cda247f4f599396da1ad5712d00,"[-0.08220081 -0.13400717 -0.09912255 ...  0.4383815   0.4219106
  0.475655  ]",22050,"[[ 16.745007  16.972393  18.473572 ...  10.874798  15.859592  24.050177]
 [ 26.194849  28.72842   24.472706 ...  16.372305  21.629961  30.449612]
 [ 29.330643  29.901825  27.457668 ...  10.620399  23.908901  30.631252]
 ...
 [-17.546484 -17.470205 -19.828957 ... -26.836155 -27.322075 -21.797602]
 [-24.455435 -25.95929  -30.331652 ... -33.09898  -29.767952 -22.203022]
 [-27.830355 -30.044872 -36.257282 ... -43.69289  -41.508385 -33.836887]]","[[-1.0137802e+00  6.9636703e-02  1.4976325e+00 ...  7.5659800e-01
  -2.7829981e-01 -1.5272591e+00]
 [-6.1620635e-01  4.3558970e-01  1.4085031e+00 ...  5.1100665e-01
  -3.9297396e-01  3.3801634e-02]
 [-4.0657640e-01  6.2570220e-01  6.4271873e-01 ...  3.2417735e-01
  -7.9777509e-01  6.4187944e-01]
 ...
 [-2.7519336e-01 -6.9055840e-04 -1.1243640e+00 ... -4.8624790e-01
  -4.6410337e-01 -5.3922069e-01]
 [-1.7952579e-01  6.4757013e-01 -3.2059047e-01 ... -2.7083722e-01
  -4.5299071e-01  5.9229404e-01]
 [ 2.9258838e-01 -1.9939159e-01  6.5520203e-01 ... -2.3241650e-01
  -7.9597330e-01  1.1207924e+00]]",Jazz
402,5KjmJJokL09RvKLfVQvDRc,261266,False,45,0.7120000000000001,0.389,5,-14.63,1,0.0398,0.731,0.86,0.0758,0.7,90.00399999999998,4,https://p.scdn.co/mp3-preview/e79f41b60bea2e84a5f9a609a03651a6db1e27f1?cid=28588cda247f4f599396da1ad5712d00,"[ 0.00304886  0.03044756  0.05457314 ... -0.09467297 -0.07966512
 -0.08206962]",22050,"[[ 12.238893    5.6477404 -12.213534  ... -32.903183  -34.528305
  -14.121943 ]
 [ 19.738054   19.437935   18.5801    ... -25.19138   -28.052288
  -14.544192 ]
 [ 17.90516    19.737675   19.18121   ... -13.0394745 -13.065355
  -13.254075 ]
 ...
 [-47.682198  -48.252834  -49.163216  ... -48.78099   -49.163216
  -49.163216 ]
 [-49.163216  -49.163216  -49.163216  ... -49.163216  -49.163216
  -48.07396  ]
 [-49.163216  -49.163216  -49.163216  ... -49.163216  -49.163216
  -48.17574  ]]","[[-0.10282035  0.8044798  -0.697949   ...  1.2827301   1.8502915
   0.7778371 ]
 [-0.32814318  1.0108042  -0.69679904 ...  1.7112889   1.7581018
   0.18185024]
 [-0.84750336  1.1374269  -0.44579226 ...  1.6935983   1.4003226
  -0.59476113]
 ...
 [-1.3386234   0.03422858 -0.38655403 ... -0.46279633 -1.4594638
  -2.4134905 ]
 [-1.5488708   0.16753952 -0.4250845  ... -1.2976056  -1.407132
  -2.2068238 ]
 [-1.4606026   0.6398559  -0.16931848 ... -1.0507374  -0.45326734
  -1.6007491 ]]",Jazz
403,7H8SthzNfUQphbs96I2Gfs,293595,False,41,0.607,0.852,4,-8.918,1,0.0303,0.318,0.703,0.0961,0.628,100.003,4,https://p.scdn.co/mp3-preview/432971dccaab3bebd98440b7460d29383bc909ba?cid=28588cda247f4f599396da1ad5712d00,"[-0.06616134 -0.14281155 -0.15579858 ... -0.46232033 -0.38989606
 -0.43734413]",22050,"[[ 12.5787735  10.889796    6.348501  ...  11.493997   10.615582
   10.452251 ]
 [  9.7223015  12.305092   14.962082  ...  17.771017   17.015026
   19.359667 ]
 [ 11.850997   15.14681    19.428516  ...  28.767715   28.322868
   28.909199 ]
 ...
 [-26.850004  -27.490786  -23.52956   ... -32.307655  -36.925488
  -29.037218 ]
 [-30.053333  -33.16304   -29.168308  ... -32.947716  -39.283722
  -28.249418 ]
 [-31.094055  -36.052902  -41.21402   ... -41.32375   -41.32375
  -29.408285 ]]","[[ 3.2823703e-01 -1.3923702e+00 -3.8194662e-01 ...  1.2799535e+00
   9.0024340e-01 -4.0694845e-01]
 [ 1.8056835e-01 -8.9664310e-01  6.5393165e-02 ...  1.2522768e+00
   5.0734448e-01  1.8317455e-01]
 [-2.6124698e-01 -4.4839105e-01  6.1118191e-01 ...  9.8025525e-01
   3.2114449e-01  1.6636337e-01]
 ...
 [ 1.7682424e-01  9.3283725e-01  5.9820843e-01 ... -2.3026206e-01
  -1.5444243e+00 -8.9007878e-01]
 [-3.8204141e-04  1.0964526e+00  3.5542059e-01 ... -2.7909464e-01
  -1.9197042e+00 -2.8503373e-01]
 [ 6.3203514e-02  9.4520390e-01  6.8976653e-01 ... -8.8446516e-01
  -1.7652816e+00 -9.8764563e-01]]",Jazz
404,0JsCPV8jpWK7lqUtgToOPr,270943,False,46,0.546,0.914,6,-4.772,0,0.0786,0.449,0.00661,0.115,0.929,93.513,4,https://p.scdn.co/mp3-preview/56be18c3c58df9b3ca924e12dc5464ffc8e9cf65?cid=28588cda247f4f599396da1ad5712d00,[0.00887052 0.04831804 0.00600307 ... 0.06285324 0.03931447 0.06518202],22050,"[[  1.3193911   3.5915623   6.8927956 ... -20.667854  -10.057403
   -0.8507848]
 [  4.4975467   6.7244654  18.440325  ... -13.38426    -2.632493
    3.291185 ]
 [  1.693156   15.047788   26.544428  ...   7.2882724   6.1718626
    6.0669785]
 ...
 [-15.132078  -12.296777  -10.580891  ... -15.975317   -6.1298285
   -8.296412 ]
 [-21.689774  -18.387764  -15.827637  ... -24.203838  -15.119505
  -17.277061 ]
 [-28.728046  -24.467516  -22.395336  ... -39.57482   -29.341568
  -29.348791 ]]","[[ 0.10969824 -0.83526903 -0.762302   ...  0.79280907  0.5786391
   0.7757796 ]
 [ 0.4880551  -0.5257054  -0.1754693  ...  0.970772    0.6161436
   0.81267875]
 [ 0.53199184 -0.08725464  0.49588868 ...  0.9530851   0.8390104
   0.87135553]
 ...
 [-1.3650029  -0.04678918  1.5025463  ... -1.6034073  -0.16843802
  -0.60906744]
 [-0.33431914 -1.1954025   1.3736058  ... -1.2507252  -0.10971077
   0.15863809]
 [-0.01021423 -1.020882    1.0474963  ... -0.6261803   0.20539299
  -0.024543  ]]",Jazz
405,5gAbksSWP6H2gzdWpN21w9,223669,False,38,0.778,0.465,2,-9.669,1,0.0304,0.5589999999999999,0.405,0.0528,0.61,100.004,4,https://p.scdn.co/mp3-preview/b75d28a4572adfd28e41178d46641287924c2a57?cid=28588cda247f4f599396da1ad5712d00,"[ 0.01907874  0.02441927  0.00887823 ... -0.21269661 -0.20078327
 -0.1925118 ]",22050,"[[  8.278793    4.2253313   2.180602  ...  -2.7952485  -4.439425
   -4.9703064]
 [  6.401913   10.337139   14.069957  ...  21.461117   21.22504
   20.961859 ]
 [ 14.9872875  17.164524   16.434902  ...  19.36177    19.109098
   18.91728  ]
 ...
 [-26.2542    -26.529606  -29.168346  ... -32.40275   -33.82477
  -32.60724  ]
 [-23.98947   -25.12011   -27.405043  ... -30.9486    -32.97912
  -35.70632  ]
 [-40.725918  -40.674454  -41.872963  ... -46.63915   -46.63915
  -46.63915  ]]","[[ 0.48128006  1.8488815  -0.99604553 ...  1.6754273   1.2941058
   1.1063782 ]
 [ 0.48532015  1.5897151  -0.83312595 ...  1.1561177   1.1179786
   0.9776117 ]
 [ 0.35196972  1.4347816  -0.7492619  ...  0.0184647   0.9440087
   1.277858  ]
 ...
 [-1.0402147   0.60065436  1.0208888  ...  0.17874217 -0.02060101
   0.3586789 ]
 [-1.1443063   0.6055091   0.8973977  ...  0.45238662  0.1266149
   0.34466872]
 [-0.76420397  0.97857916  0.2525727  ...  1.7853465   1.1609282
   0.15974393]]",Jazz
406,7EIASGWhdchNEwPYB3E1Nm,261866,False,50,0.396,0.562,4,-8.736,0,0.0365,0.124,0.926,0.109,0.294,81.49,4,https://p.scdn.co/mp3-preview/06a1cabf8dbff019a86769eb923efd9f36a8a956?cid=28588cda247f4f599396da1ad5712d00,[0.05020724 0.10048663 0.03112217 ... 0.0296457  0.0423489  0.06819811],22050,"[[ 10.194707   11.013967   12.932195  ...  -4.512727   -1.7524056
   -8.453376 ]
 [ 16.225887   21.25357    22.023775  ...  -2.092047    2.9537096
   -0.9599981]
 [ 16.361866   20.490543   20.33392   ...  -2.9042494   1.588856
   -0.5739831]
 ...
 [-18.217054  -14.56232   -12.496323  ... -39.58799   -45.323986
  -43.94762  ]
 [-22.906116  -22.01287   -19.162579  ... -41.913956  -45.323986
  -45.323986 ]
 [-25.710217  -27.22986   -26.057966  ... -45.323986  -45.323986
  -45.323986 ]]","[[-0.04290811 -0.46729562  2.8755817  ... -0.8514917  -0.44948784
   1.1988455 ]
 [ 0.24995697 -0.5294417   2.343539   ... -0.56188875 -0.4991329
   0.39530998]
 [ 1.0000546  -0.7935066   0.9720173  ...  0.16845     0.15659235
  -0.6342715 ]
 ...
 [-2.0632086  -0.5248027  -0.63569    ...  0.0815139   1.7771212
   0.53933924]
 [-2.0337791  -0.17062776 -1.0158528  ...  0.354233    2.407174
   0.91488975]
 [-1.819677   -0.4705141  -1.1078415  ...  0.49963287  1.7285556
   0.20761445]]",Jazz
407,4zfF62Jy2mtNCG2wlGy2VK,256973,False,51,0.562,0.83,9,-5.975,1,0.0324,0.0913,0.7859999999999999,0.131,0.451,98.857,4,https://p.scdn.co/mp3-preview/fbcd22f108252f0a481617d2d7c4a68c77d9d6ec?cid=28588cda247f4f599396da1ad5712d00,"[ 0.00416148  0.00439177  0.01829129 ... -0.2507627  -0.23022224
 -0.2317291 ]",22050,"[[  7.083       15.119819    19.613148   ...  -8.332382    -9.992264
    0.7178742 ]
 [ 12.674021    16.524912    18.786028   ... -10.495943    -9.196859
    0.09216472]
 [  5.131395     8.09943     13.163034   ...  11.93487     10.101841
    9.786843  ]
 ...
 [-18.715855   -17.429195   -23.392132   ... -18.469547   -23.879221
  -32.09869   ]
 [-23.607353   -21.345135   -24.475464   ... -25.997402   -30.273941
  -33.487106  ]
 [-34.56467    -33.703716   -35.10902    ... -39.448402   -40.470764
  -39.14827   ]]","[[-1.0025259  -0.22168705 -0.39630216 ... -1.0947294   0.88463336
   2.5178998 ]
 [-0.6811079  -0.31261936  0.00437594 ... -0.8359353   1.1227151
   2.4775038 ]
 [-0.5391331  -0.04958292 -0.36146605 ... -0.43492752  1.413491
   2.2668831 ]
 ...
 [-1.3972383   1.2538588   1.6167531  ... -2.2059078   0.07275733
  -0.9365904 ]
 [-1.8072404   1.7860831   1.0809157  ... -2.6098688   0.13861772
  -1.0356133 ]
 [-1.7875947   3.1246567   0.03167907 ... -2.2938168   0.05587709
  -0.49299797]]",Jazz
408,6yLOYaqyHjHBiAIGwEj1Xt,236723,False,47,0.7509999999999999,0.486,11,-8.161,0,0.0816,0.475,0.108,0.341,0.371,90.007,4,https://p.scdn.co/mp3-preview/20abef5c1d3c08208c0e351520150dfb0d5d063c?cid=28588cda247f4f599396da1ad5712d00,"[ 0.14588834  0.2672924   0.25290745 ... -0.10119423 -0.06828747
 -0.02733212]",22050,"[[ 11.775732  16.948675  17.775003 ...  29.016924  29.423132  27.536753]
 [ 14.656514  22.624878  22.962286 ...  32.704456  32.697247  30.14849 ]
 [ 13.841892  17.421553  19.55643  ...  18.900984  17.988718  15.720029]
 ...
 [-23.73824  -28.61538  -36.331474 ... -35.07549  -30.918682 -25.326092]
 [-24.405344 -28.926655 -36.9794   ... -41.035484 -36.976143 -31.703672]
 [-25.505075 -31.377104 -44.954876 ... -44.954876 -44.954876 -42.246914]]","[[ 0.18342398  0.28611848  0.5435309  ...  0.7685153  -2.0186436
  -0.9886449 ]
 [ 0.04274457  0.48215738  0.31658655 ... -0.06664529 -1.7471569
  -0.381287  ]
 [-0.18517663  0.7511427  -0.11405766 ... -0.66547596 -1.5685132
  -0.04611475]
 ...
 [ 0.3828753   0.6958725  -1.1578368  ... -0.38096648  0.757632
  -0.48013324]
 [ 0.27834082  0.55313814 -1.0477904  ... -0.2964424   0.7289959
  -0.58901185]
 [ 0.41129205  0.652363   -0.80177474 ... -0.28891778  0.7528205
   0.20326947]]",Jazz
409,1IlYpZQazhts4PovkqbsUJ,251533,False,44,0.79,0.502,7,-12.717,1,0.0433,0.342,0.7859999999999999,0.106,0.878,104.002,4,https://p.scdn.co/mp3-preview/7f7700fe2fdb8602a97fe7bc7069515b54350e08?cid=28588cda247f4f599396da1ad5712d00,"[-0.40350372 -0.6721692  -0.56903946 ... -0.4736491  -0.4583229
 -0.55932754]",22050,"[[ 28.692787   24.21761    20.890053  ... -12.233895  -21.948416
    3.0548878]
 [ 30.038233   31.019403   27.748117  ...  -8.257695  -13.396635
    5.341683 ]
 [ 30.266632   27.088644   18.068792  ...   7.7505307   7.302992
   11.694356 ]
 ...
 [-15.740338  -21.75718   -44.55408   ... -25.017181  -30.938179
  -30.824764 ]
 [-15.642574  -21.662083  -44.55408   ... -29.615803  -34.870583
  -28.1664   ]
 [-15.816583  -21.837004  -44.55408   ... -42.459545  -44.55408
  -28.288078 ]]","[[ 0.41142505  0.03341739  0.3969727  ...  2.003477    1.2662205
   1.3009621 ]
 [-0.19577993  0.28902924  0.1841744  ...  1.6386341   1.3260071
   1.4312314 ]
 [-1.4860333   1.1943495  -0.8069875  ...  0.22542392  1.737788
   1.6076732 ]
 ...
 [-0.44535443 -0.1848703   1.3201368  ... -0.9497132  -1.6507109
  -1.1732738 ]
 [-0.9530775   0.09752387  0.99264723 ... -1.090208   -1.6038368
  -1.3530256 ]
 [-0.72780746  0.7260728   0.7060203  ...  0.04395316 -0.6472012
  -1.7446175 ]]",Jazz
410,4Euzf13sMD4iGIMmYxdrlW,223473,False,50,0.762,0.5720000000000001,10,-7.744,0,0.0403,0.44,0.593,0.0731,0.688,96.622,4,https://p.scdn.co/mp3-preview/664a72c29fa32832a67e5a35e896fd564038b01f?cid=28588cda247f4f599396da1ad5712d00,"[-0.07640115 -0.12001833 -0.09879192 ...  0.14134866  0.16072305
  0.1560359 ]",22050,"[[ 12.897268  10.621824  11.2853   ...  15.327458  20.45306   22.252678]
 [ 15.739783  18.279657  19.111012 ...  15.772986  28.650265  31.168983]
 [ 17.772045  15.682682  15.352089 ...  17.916372  26.900894  28.20342 ]
 ...
 [-30.18316  -26.366587 -22.784027 ... -25.537632 -16.040874 -14.439555]
 [-30.131075 -31.0648   -29.66708  ... -32.78962  -23.827295 -22.682846]
 [-30.719448 -36.0825   -41.039894 ... -43.973824 -35.57093  -27.184368]]","[[-0.8008542   0.9631616   0.99325204 ...  0.15964866  0.89439327
  -0.35381913]
 [-0.4889468   1.2104226   0.94274515 ...  0.15975243  0.44793814
  -0.5816227 ]
 [-0.37305164  1.1687427   1.0779091  ...  0.10371132  0.88593113
  -0.46559343]
 ...
 [-0.5192389   0.11644212  0.72465533 ...  0.08700833  0.38110575
  -0.01036874]
 [ 0.53125423 -0.75338537  0.89213914 ...  0.93142235  1.2859192
   0.6878122 ]
 [ 1.2449436  -1.1530252   0.4045168  ...  1.4463905   1.7702163
   1.0070527 ]]",Jazz
411,5veFtBWMA7nbJhjSV18324,397413,False,41,0.5429999999999999,0.407,5,-10.809,0,0.0283,0.8640000000000001,0.757,0.0864,0.275,92.876,3,https://p.scdn.co/mp3-preview/cce02eaac12fe078f033ec46e09761e2f827fbdd?cid=28588cda247f4f599396da1ad5712d00,"[-0.02573821 -0.03016102 -0.05614277 ... -0.03477107  0.03874642
  0.02012748]",22050,"[[ 19.02039    13.305812    3.8463273 ...  10.206184   10.580659
    8.11847  ]
 [ 22.06305    16.634842   11.63725   ...  12.595521   12.51954
   12.147284 ]
 [ 26.116076   25.674257   23.804382  ...  18.424086   17.991558
   16.812292 ]
 ...
 [-21.923851  -20.775589  -20.218725  ... -21.564466  -20.97408
  -17.839668 ]
 [-32.29063   -28.49438   -26.417513  ... -30.108768  -27.848972
  -23.993847 ]
 [-41.298363  -42.367474  -43.46302   ... -38.401157  -39.460274
  -42.577343 ]]","[[ 0.11090697  0.8983826  -0.01325068 ...  0.83255315  0.33429742
  -0.8959913 ]
 [-0.12498622  0.5175002  -0.45808765 ...  0.6797218   0.1546664
  -1.3068862 ]
 [-0.3941659   0.34040734 -1.0792887  ...  0.73074114 -0.2465043
  -1.7607185 ]
 ...
 [-0.76685625 -0.4702338   0.3508178  ...  0.12165601  0.07622442
   0.43437546]
 [-0.19116183  0.30162042  0.21649389 ... -0.1619281   0.20864439
   0.5622263 ]
 [ 0.32060248  0.07555202  0.04348388 ... -0.00442283  0.3360377
   0.62517637]]",Jazz
412,3u4MnqJj4jLCDnopFd4P2k,389666,False,28,0.388,0.564,6,-12.003,1,0.0326,0.8959999999999999,0.88,0.102,0.282,111.966,5,https://p.scdn.co/mp3-preview/000e1a64372524f18be18c62531cd1e5b6d64ce5?cid=28588cda247f4f599396da1ad5712d00,"[ 0.14642808  0.24622688  0.21765268 ... -0.01590759 -0.00989023
 -0.01882196]",22050,"[[ 17.652643  17.090061  16.957333 ...  21.384777  20.822262  19.472866]
 [ 19.275074  17.85515   21.572058 ...  25.98056   25.554573  25.210484]
 [ 18.08778   21.009674  23.10441  ...  25.741299  24.876598  24.445724]
 ...
 [-24.16336  -28.713102 -27.480974 ... -34.427406 -35.11809  -36.161846]
 [-23.236195 -27.32071  -29.384357 ... -45.81945  -43.47535  -39.18365 ]
 [-24.674055 -30.52622  -40.894592 ... -45.81945  -45.81945  -45.81945 ]]","[[ 0.47609624 -0.13190237 -0.36097273 ... -0.95099247  0.6797453
  -1.2060891 ]
 [ 0.9881685   0.00888029 -0.1583823  ... -0.96236485  0.12744515
  -1.0475951 ]
 [ 0.9354193  -0.14410517  0.50253415 ... -1.3395702  -0.6285883
  -0.37759238]
 ...
 [-0.03524083  0.91295743 -1.9983766  ...  1.4064549   0.5118681
  -1.9934117 ]
 [-0.6134865   0.8871777  -1.3920155  ...  1.5543793   0.31814083
  -2.538603  ]
 [-0.6195429   0.8138788  -1.1172342  ...  2.2239752   0.4583111
  -2.5047333 ]]",Jazz
